 	Label	ID	TRACK_ID	QUALITY	POSITION_X	POSITION_Y	POSITION_Z	POSITION_T	FRAME	RADIUS	VISIBILITY	MANUAL_COLOR	MEAN_INTENSITY	MEDIAN_INTENSITY	MIN_INTENSITY	MAX_INTENSITY	TOTAL_INTENSITY	STANDARD_DEVIATION	ESTIMATED_DIAMETER	CONTRAST	SNR
1087	ID2333	2333	41	78.145	303.984	55.792	0	540	540	2.500	1	-10921639	230.676	141	44	1004	8535	221.108	2.000	0.440	0.638
1088	ID2335	2335	41	68.187	303.936	46.208	0	541	541	2.500	1	-10921639	194.622	118	45	940	7201	197.866	2.000	0.461	0.620
1089	ID2337	2337	41	74.449	303.903	36.714	0	542	542	2.500	1	-10921639	216.297	122	45	1022	8003	218.154	2.000	0.434	0.600
1090	ID2339	2339	41	84.924	303.803	27.093	0	543	543	2.500	1	-10921639	246.027	151	47	1166	9103	242.959	2.000	0.456	0.634
1091	ID2341	2341	41	70.890	303.630	17.649	0	544	544	2.500	1	-10921639	220.486	126	36	905	8158	216.501	2.000	0.410	0.592
1092	ID2343	2343	41	70.363	303.596	8.059	0	545	545	2.500	1	-10921639	220.568	139	39	889	8161	204.233	2.000	0.410	0.629
1093	ID2344	2344	42	91.574	40.012	247.042	0	546	546	2.500	1	-10921639	225.324	117	33	1195	8337	266.127	2.000	0.534	0.589
1094	ID2347	2347	42	84.915	39.904	237.545	0	547	547	2.500	1	-10921639	218.838	114	36	1112	8097	265.120	2.000	0.548	0.585
1095	ID2348	2348	42	108.687	39.820	228.047	0	548	548	2.500	1	-10921639	260.378	130	27	1432	9634	322.121	2.000	0.560	0.581
1096	ID2351	2351	42	84.967	39.719	218.532	0	549	549	2.500	1	-10921639	215.865	94	25	997	7987	270.387	2.000	0.547	0.564
1097	ID2352	2352	42	80.128	39.615	208.898	0	550	550	2.500	1	-10921639	198.676	100	27	978	7351	246.407	2.000	0.524	0.554
1098	ID2354	2354	42	91.748	39.516	199.378	0	551	551	2.500	1	-10921639	226.730	96	19	1105	8389	301.089	2.000	0.578	0.552
1099	ID2356	2356	42	97.085	39.394	189.831	0	552	552	2.500	1	-10921639	239.162	106	39	1224	8849	301.066	2.000	0.576	0.581
1100	ID2358	2358	42	97.374	39.368	180.286	0	553	553	2.500	1	-10921639	239.270	108	25	1238	8853	306.049	2.000	0.590	0.580
1101	ID2360	2360	42	94.035	39.274	170.740	0	554	554	2.500	1	-10921639	228.027	101	28	1265	8437	290.370	2.000	0.581	0.577
1102	ID2362	2362	42	121.072	39.185	161.148	0	555	555	2.500	1	-10921639	285.568	137	43	1636	10566	362.438	2.000	0.596	0.589
1103	ID2365	2365	42	107.752	39.172	151.619	0	556	556	2.500	1	-10921639	264.811	110	32	1446	9798	331.761	2.000	0.570	0.579
1104	ID2366	2366	42	102.926	39.059	142.018	0	557	557	2.500	1	-10921639	239.919	113	34	1350	8877	302.569	2.000	0.590	0.588
1105	ID2368	2368	42	89.717	39.029	132.453	0	558	558	2.500	1	-10921639	224.676	105	31	1113	8313	277.356	2.000	0.595	0.604
1106	ID2370	2370	42	90.981	38.941	122.888	0	559	559	2.500	1	-10921639	215.784	87	17	1203	7984	267.243	2.000	0.575	0.589
1107	ID2372	2372	42	85.655	38.891	113.352	0	560	560	2.500	1	-10921639	211.784	95	38	1057	7836	263.598	2.000	0.558	0.576
1108	ID2374	2374	42	118.313	38.805	103.842	0	561	561	2.500	1	-10921639	286.054	124	31	1615	10584	353.864	2.000	0.577	0.591
1109	ID2376	2376	42	91.609	38.763	94.222	0	562	562	2.500	1	-10921639	226.324	112	34	1112	8374	275.629	2.000	0.578	0.601
1110	ID2378	2378	42	94.196	38.654	84.741	0	563	563	2.500	1	-10921639	237.378	103	25	1190	8783	290.058	2.000	0.532	0.568
1111	ID2380	2380	42	83.923	38.599	75.090	0	564	564	2.500	1	-10921639	210.162	95	19	1023	7776	257.164	2.000	0.561	0.587
1112	ID2383	2383	42	84.237	38.501	65.561	0	565	565	2.500	1	-10921639	224.270	98	22	1068	8298	275.361	2.000	0.513	0.552
1113	ID2384	2384	42	98.745	38.411	55.998	0	566	566	2.500	1	-10921639	261.324	136	28	1199	9669	293.408	2.000	0.546	0.629
1114	ID2387	2387	42	80.687	38.419	46.506	0	567	567	2.500	1	-10921639	222.757	121	20	1016	8242	258.917	2.000	0.501	0.575
1115	ID2388	2388	42	105.690	38.283	36.922	0	568	568	2.500	1	-10921639	271.432	137	24	1364	10043	311.145	2.000	0.539	0.611
1116	ID2390	2390	42	82.274	38.262	27.345	0	569	569	2.500	1	-10921639	224.135	143	31	981	8293	246.111	2.000	0.544	0.642
1117	ID2392	2392	42	86.654	38.178	17.870	0	570	570	2.500	1	-10921639	227.730	115	20	1109	8426	249.245	2.000	0.529	0.632
1118	ID2394	2394	42	82.227	38.159	8.287	0	571	571	2.500	1	-10921639	221.784	135	37	976	8206	239.521	2.000	0.527	0.639
1119	ID2345	2345	43	63.472	296.098	246.883	0	546	546	2.500	1	-10921639	185.811	117	39	858	6875	181.380	2.000	0.437	0.623
1120	ID2346	2346	43	71.366	295.990	237.297	0	547	547	2.500	1	-10921639	208.865	115	38	969	7728	208.745	2.000	0.445	0.616
1121	ID2349	2349	43	86.883	295.890	227.873	0	548	548	2.500	1	-10921639	243.027	142	67	1273	8992	255.229	2.000	0.449	0.590
1122	ID2350	2350	43	73.109	295.767	218.283	0	549	549	2.500	1	-10921639	210.081	115	40	997	7773	219.536	2.000	0.448	0.592
1123	ID2353	2353	43	86.559	295.681	208.755	0	550	550	2.500	1	-10921639	246.486	127	48	1130	9120	257.526	2.000	0.472	0.614
1124	ID2355	2355	43	81.951	295.572	199.166	0	551	551	2.500	1	-10921639	234.351	125	55	1090	8671	251.010	2.000	0.464	0.592
1125	ID2357	2357	43	85.900	295.479	189.592	0	552	552	2.500	1	-10921639	251.027	129	54	1042	9288	272.233	2.000	0.482	0.600
1126	ID2359	2359	43	106.211	295.319	180.043	0	553	553	2.500	1	-10921639	290.054	149	66	1438	10732	318.367	2.000	0.474	0.586
1127	ID2361	2361	43	80.399	295.247	170.542	0	554	554	2.500	1	-10921639	228.514	120	51	1089	8455	254.365	2.000	0.453	0.560
1128	ID2363	2363	43	112.950	295.154	160.939	0	555	555	2.500	1	-10921639	308.189	179	74	1529	11403	327.680	2.000	0.472	0.603
1129	ID2364	2364	43	79.980	295.133	151.353	0	556	556	2.500	1	-10921639	225.027	126	54	1051	8326	241.470	2.000	0.461	0.588
1130	ID2367	2367	43	86.777	295.033	141.799	0	557	557	2.500	1	-10921639	229.784	122	48	1285	8502	261.065	2.000	0.476	0.568
1131	ID2369	2369	43	67.635	294.978	132.303	0	558	558	2.500	1	-10921639	191.081	106	48	911	7070	199.109	2.000	0.465	0.609
1132	ID2371	2371	43	77.591	294.881	122.760	0	559	559	2.500	1	-10921639	215.135	128	44	1095	7960	229.026	2.000	0.464	0.595
1133	ID2373	2373	43	75.011	294.814	113.146	0	560	560	2.500	1	-10921639	211.514	122	45	1049	7826	219.396	2.000	0.468	0.615
1134	ID2375	2375	43	86.742	294.772	103.694	0	561	561	2.500	1	-10921639	250.351	140	63	1140	9263	257.696	2.000	0.439	0.593
1135	ID2377	2377	43	82.000	294.697	94.109	0	562	562	2.500	1	-10921639	235.000	146	51	1098	8695	242.464	2.000	0.460	0.611
1136	ID2379	2379	43	69.840	294.560	84.590	0	563	563	2.500	1	-10921639	208.784	120	36	858	7725	219.926	2.000	0.426	0.567
1137	ID2381	2381	43	74.286	294.579	75.016	0	564	564	2.500	1	-10921639	219.405	128	40	954	8118	221.292	2.000	0.448	0.614
1138	ID2382	2382	43	64.603	294.491	65.441	0	565	565	2.500	1	-10921639	203.838	115	47	761	7542	200.795	2.000	0.426	0.606
1139	ID2385	2385	43	59.952	294.367	55.918	0	566	566	2.500	1	-10921639	168.243	87	27	852	6225	181.802	2.000	0.475	0.596
1140	ID2386	2386	43	68.071	294.403	46.373	0	567	567	2.500	1	-10921639	211.027	124	48	857	7808	208.372	2.000	0.443	0.622
1141	ID2389	2389	43	61.907	294.243	36.798	0	568	568	2.500	1	-10921639	180.865	98	35	742	6692	178.708	2.000	0.459	0.636
1142	ID2391	2391	43	80.528	294.232	27.277	0	569	569	2.500	1	-10921639	244.946	163	46	1028	9063	233.930	2.000	0.444	0.644
1143	ID2393	2393	43	84.926	294.138	17.757	0	570	570	2.500	1	-10921639	247.324	142	32	1168	9151	247.330	2.000	0.446	0.617
1144	ID2395	2395	43	70.226	294.124	8.124	0	571	571	2.500	1	-10921639	208.838	124	45	877	7727	197.643	2.000	0.428	0.634
1145	ID2397	2397	44	55.817	286.609	247.012	0	572	572	2.500	1	-10921639	172.486	91	53	733	6382	164.393	2.000	0.402	0.602
1146	ID2398	2398	44	52.205	286.516	237.460	0	573	573	2.500	1	-10921639	170.054	99	32	634	6292	165.270	2.000	0.405	0.593
1147	ID2401	2401	44	66.452	286.300	227.927	0	574	574	2.500	1	-10921639	196.676	122	47	840	7277	190.891	2.000	0.445	0.634
1148	ID2402	2402	44	62.654	286.222	218.440	0	575	575	2.500	1	-10921639	188.189	111	30	779	6963	189.707	2.000	0.452	0.618
1149	ID2405	2405	44	83.917	286.104	208.856	0	576	576	2.500	1	-10921639	234.243	138	53	1154	8667	242.916	2.000	0.453	0.601
1150	ID2406	2406	44	78.082	285.997	199.284	0	577	577	2.500	1	-10921639	217.865	120	39	1000	8061	227.700	2.000	0.490	0.629
1151	ID2409	2409	44	91.638	285.956	189.798	0	578	578	2.500	1	-10921639	250.892	144	59	1275	9283	267.659	2.000	0.467	0.597
1152	ID2411	2411	44	79.990	285.839	180.207	0	579	579	2.500	1	-10921639	211.730	105	38	1139	7834	241.611	2.000	0.488	0.574
1153	ID2413	2413	44	84.862	285.763	170.652	0	580	580	2.500	1	-10921639	232.838	130	47	1177	8615	261.568	2.000	0.468	0.567
1154	ID2415	2415	44	85.708	285.777	161.102	0	581	581	2.500	1	-10921639	232.054	134	46	1213	8586	255.556	2.000	0.468	0.579
1155	ID2417	2417	44	91.552	285.641	151.488	0	582	582	2.500	1	-10921639	276.108	144	55	1239	10216	290.384	2.000	0.453	0.593
1156	ID2419	2419	44	79.208	285.576	141.963	0	583	583	2.500	1	-10921639	227.676	134	50	1075	8424	242.634	2.000	0.423	0.558
1157	ID2420	2420	44	73.844	285.493	132.417	0	584	584	2.500	1	-10921639	230.108	118	51	917	8514	231.380	2.000	0.443	0.610
1158	ID2423	2423	44	84.778	285.395	122.882	0	585	585	2.500	1	-10921639	247.730	136	42	1071	9166	253.120	2.000	0.453	0.610
1159	ID2425	2425	44	84.447	285.309	113.326	0	586	586	2.500	1	-10921639	247.811	122	66	1033	9169	253.483	2.000	0.449	0.606
1160	ID2427	2427	44	79.705	285.255	103.818	0	587	587	2.500	1	-10921639	221.622	123	45	1057	8200	237.156	2.000	0.472	0.599
1161	ID2429	2429	44	81.724	285.208	94.180	0	588	588	2.500	1	-10921639	239.054	150	68	1075	8845	236.299	2.000	0.447	0.625
1162	ID2431	2431	44	70.810	285.131	84.686	0	589	589	2.500	1	-10921639	204.676	115	37	918	7573	208.667	2.000	0.449	0.608
1163	ID2433	2433	44	79.986	285.087	75.095	0	590	590	2.500	1	-10921639	229.486	160	67	1140	8491	228.771	2.000	0.452	0.625
1164	ID2435	2435	44	64.584	285.014	65.549	0	591	591	2.500	1	-10921639	191.514	118	28	800	7086	193.984	2.000	0.430	0.594
1165	ID2437	2437	44	73.150	284.971	55.948	0	592	592	2.500	1	-10921639	212.946	137	44	938	7879	206.093	2.000	0.445	0.636
1166	ID2438	2438	44	69.631	284.891	46.443	0	593	593	2.500	1	-10921639	204.757	125	36	867	7576	207.895	2.000	0.469	0.629
1167	ID2441	2441	44	72.026	284.823	36.901	0	594	594	2.500	1	-10921639	212.514	121	48	957	7863	203.591	2.000	0.423	0.621
1168	ID2442	2442	44	69.450	284.825	27.376	0	595	595	2.500	1	-10921639	219.649	139	43	845	8127	202.486	2.000	0.427	0.649
1169	ID2445	2445	44	46.722	284.697	17.837	0	596	596	2.500	1	-10921639	136.568	81	28	625	5053	138.757	2.000	0.439	0.600
1170	ID2447	2447	44	74.083	284.632	8.327	0	597	597	2.500	1	-10921639	226.486	135	53	977	8380	224.439	2.000	0.428	0.605
1171	ID2396	2396	45	71.896	30.516	247.176	0	572	572	2.500	1	-10921639	188.676	100	9	929	6981	225.853	2.000	0.517	0.569
1172	ID2399	2399	45	64.208	30.421	237.646	0	573	573	2.500	1	-10921639	173.270	78	25	776	6411	200.578	2.000	0.546	0.610
1173	ID2400	2400	45	92.528	30.287	228.114	0	574	574	2.500	1	-10921639	231.324	112	28	1226	8559	276.979	2.000	0.548	0.591
1174	ID2403	2403	45	85.435	30.235	218.622	0	575	575	2.500	1	-10921639	216.351	108	38	1112	8005	264.770	2.000	0.575	0.597
1175	ID2404	2404	45	91.026	30.093	209.022	0	576	576	2.500	1	-10921639	211.189	108	30	1264	7814	271.654	2.000	0.593	0.579
1176	ID2407	2407	45	90.296	30.047	199.518	0	577	577	2.500	1	-10921639	227.027	119	26	1197	8400	286.947	2.000	0.533	0.550
1177	ID2408	2408	45	104.471	29.958	189.957	0	578	578	2.500	1	-10921639	238.189	109	24	1412	8813	309.925	2.000	0.606	0.580
1178	ID2410	2410	45	92.967	29.857	180.390	0	579	579	2.500	1	-10921639	230.378	114	31	1153	8524	284.241	2.000	0.568	0.587
1179	ID2412	2412	45	87.040	29.810	170.841	0	580	580	2.500	1	-10921639	208.351	92	26	1200	7709	262.340	2.000	0.563	0.572
1180	ID2414	2414	45	87.025	29.779	161.278	0	581	581	2.500	1	-10921639	207.595	90	27	1123	7681	266.978	2.000	0.587	0.575
1181	ID2416	2416	45	93.474	29.659	151.745	0	582	582	2.500	1	-10921639	227.297	89	27	1163	8410	289.690	2.000	0.564	0.566
1182	ID2418	2418	45	105.469	29.625	142.212	0	583	583	2.500	1	-10921639	261.568	122	28	1282	9678	325.447	2.000	0.562	0.578
1183	ID2421	2421	45	99.328	29.529	132.591	0	584	584	2.500	1	-10921639	254.622	104	27	1213	9421	320.966	2.000	0.541	0.557
1184	ID2422	2422	45	98.184	29.501	123.056	0	585	585	2.500	1	-10921639	252.973	121	28	1196	9360	303.635	2.000	0.536	0.582
1185	ID2424	2424	45	95.916	29.433	113.516	0	586	586	2.500	1	-10921639	252.622	117	22	1169	9347	312.450	2.000	0.547	0.571
1186	ID2426	2426	45	67.196	29.374	103.918	0	587	587	2.500	1	-10921639	170.541	84	25	833	6310	202.490	2.000	0.560	0.605
1187	ID2428	2428	45	91.481	29.334	94.366	0	588	588	2.500	1	-10921639	239.081	107	50	1092	8846	281.066	2.000	0.556	0.608
1188	ID2430	2430	45	96.649	29.253	84.825	0	589	589	2.500	1	-10921639	242.946	111	25	1268	8989	287.451	2.000	0.565	0.610
1189	ID2432	2432	45	93.213	29.100	75.246	0	590	590	2.500	1	-10921639	235.297	121	32	1121	8706	274.244	2.000	0.567	0.621
1190	ID2434	2434	45	96.173	29.105	65.703	0	591	591	2.500	1	-10921639	244.351	117	24	1251	9041	285.427	2.000	0.567	0.620
1191	ID2436	2436	45	88.066	29.030	56.157	0	592	592	2.500	1	-10921639	223.892	123	32	1061	8284	252.359	2.000	0.552	0.631
1192	ID2439	2439	45	91.959	28.946	46.598	0	593	593	2.500	1	-10921639	239.676	142	18	1183	8868	277.148	2.000	0.530	0.599
1193	ID2440	2440	45	93.489	28.901	37.060	0	594	594	2.500	1	-10921639	242.649	132	32	1235	8978	267.520	2.000	0.521	0.622
1194	ID2443	2443	45	99.068	28.828	27.503	0	595	595	2.500	1	-10921639	261.892	139	22	1221	9690	309.383	2.000	0.505	0.568
1195	ID2444	2444	45	88.604	28.734	17.918	0	596	596	2.500	1	-10921639	235.838	143	21	1094	8726	256.572	2.000	0.519	0.628
1196	ID2446	2446	45	81.244	28.633	8.437	0	597	597	2.500	1	-10921639	232.541	135	35	968	8604	248.239	2.000	0.497	0.622
1197	ID2448	2448	46	62.738	21.074	247.221	0	598	598	2.500	1	-10921639	158.784	84	11	822	5875	186.728	2.000	0.527	0.587
1198	ID2450	2450	46	52.714	20.990	237.771	0	599	599	2.500	1	-10921639	136.811	73	23	693	5062	154.665	2.000	0.514	0.601
1199	ID2452	2452	46	58.836	20.860	228.247	0	600	600	2.500	1	-10921639	149.054	69	15	725	5515	174.798	2.000	0.539	0.597
1200	ID2454	2454	46	77.832	20.760	218.702	0	601	601	2.500	1	-10921639	196.568	90	22	984	7273	236.699	2.000	0.544	0.585
1201	ID2458	2458	46	80.409	20.740	209.083	0	602	602	2.500	1	-10921639	192.081	89	24	1054	7107	243.347	2.000	0.572	0.574
1202	ID2457	2457	46	77.686	20.568	199.550	0	603	603	2.500	1	-10921639	201.730	90	26	937	7464	251.312	2.000	0.555	0.573
1203	ID2460	2460	46	87.550	20.477	190.039	0	604	604	2.500	1	-10921639	222.892	109	17	1099	8247	271.820	2.000	0.581	0.603
1204	ID2462	2462	46	87.153	20.425	180.529	0	605	605	2.500	1	-10921639	227.054	105	27	1045	8401	284.231	2.000	0.586	0.590
1205	ID2466	2466	46	95.154	20.365	170.945	0	606	606	2.500	1	-10921639	233.405	109	45	1195	8636	288.600	2.000	0.584	0.596
1206	ID2464	2464	46	86.082	20.257	161.336	0	607	607	2.500	1	-10921639	217.676	115	29	1052	8054	262.981	2.000	0.577	0.606
1207	ID2468	2468	46	94.800	20.204	151.809	0	608	608	2.500	1	-10921639	233.838	119	36	1221	8652	282.360	2.000	0.563	0.597
1208	ID2470	2470	46	91.096	20.164	142.174	0	609	609	2.500	1	-10921639	220.000	104	36	1166	8140	271.509	2.000	0.581	0.595
1209	ID2473	2473	46	86.478	20.090	132.704	0	610	610	2.500	1	-10921639	210.000	84	25	1171	7770	261.826	2.000	0.554	0.572
1210	ID2474	2474	46	104.918	19.983	123.118	0	611	611	2.500	1	-10921639	245.432	110	34	1324	9081	307.785	2.000	0.600	0.598
1211	ID2479	2479	46	88.342	19.947	113.569	0	612	612	2.500	1	-10921639	219.162	103	24	1147	8109	271.649	2.000	0.550	0.573
1212	ID2476	2476	46	81.960	19.874	104.028	0	613	613	2.500	1	-10921639	199.514	94	30	1037	7382	237.105	2.000	0.576	0.615
1213	ID2480	2480	46	95.913	19.815	94.438	0	614	614	2.500	1	-10921639	246.730	113	31	1194	9129	297.564	2.000	0.569	0.601
1214	ID2482	2482	46	101.338	19.758	84.886	0	615	615	2.500	1	-10921639	250.919	120	19	1270	9284	298.545	2.000	0.554	0.599
1215	ID2484	2484	46	122.104	19.727	75.327	0	616	616	2.500	1	-10921639	314.784	170	49	1452	11647	371.535	2.000	0.546	0.599
1216	ID2486	2486	46	103.893	19.618	65.756	0	617	617	2.500	1	-10921639	263.000	118	30	1274	9731	320.717	2.000	0.543	0.577
1217	ID2488	2488	46	75.385	19.525	56.203	0	618	618	2.500	1	-10921639	201.324	100	23	900	7449	233.444	2.000	0.531	0.598
1218	ID2490	2490	46	77.435	19.499	46.665	0	619	619	2.500	1	-10921639	206.270	97	22	967	7632	247.143	2.000	0.532	0.580
1219	ID2492	2492	46	82.128	19.421	37.120	0	620	620	2.500	1	-10921639	224.162	121	35	964	8294	245.469	2.000	0.531	0.633
1220	ID2494	2494	46	64.067	19.280	27.557	0	621	621	2.500	1	-10921639	171.919	101	19	808	6361	199.334	2.000	0.513	0.585
1221	ID2496	2496	46	82.791	19.213	18.009	0	622	622	2.500	1	-10921639	219.568	128	26	1028	8124	236.543	2.000	0.524	0.638
1222	ID2499	2499	46	71.695	19.195	8.528	0	623	623	2.500	1	-10921639	199.622	118	13	900	7386	218.929	2.000	0.493	0.602
1223	ID2449	2449	47	62.120	277.070	247.012	0	598	598	2.500	1	-10921639	191.892	123	44	820	7100	171.711	2.000	0.423	0.664
1224	ID2451	2451	47	60.892	276.973	237.585	0	599	599	2.500	1	-10921639	191.757	110	48	767	7095	177.080	2.000	0.418	0.639
1225	ID2453	2453	47	88.801	276.881	228.055	0	600	600	2.500	1	-10921639	260.270	155	74	1257	9630	254.149	2.000	0.429	0.614
1226	ID2455	2455	47	72.620	276.739	218.511	0	601	601	2.500	1	-10921639	226.514	132	48	902	8381	222.035	2.000	0.403	0.586
1227	ID2459	2459	47	75.052	276.672	208.968	0	602	602	2.500	1	-10921639	217.838	126	56	1022	8060	222.088	2.000	0.448	0.607
1228	ID2456	2456	47	59.927	276.567	199.362	0	603	603	2.500	1	-10921639	179.541	99	35	767	6643	186.994	2.000	0.441	0.588
1229	ID2461	2461	47	71.862	276.506	189.808	0	604	604	2.500	1	-10921639	210.189	109	44	892	7777	221.941	2.000	0.451	0.589
1230	ID2463	2463	47	106.927	276.390	180.265	0	605	605	2.500	1	-10921639	310.459	164	74	1355	11487	324.282	2.000	0.447	0.591
1231	ID2467	2467	47	87.222	276.273	170.715	0	606	606	2.500	1	-10921639	242.622	133	40	1159	8977	263.342	2.000	0.476	0.595
1232	ID2465	2465	47	87.856	276.184	161.144	0	607	607	2.500	1	-10921639	238.270	140	51	1263	8816	260.657	2.000	0.488	0.600
1233	ID2469	2469	47	88.441	276.146	151.611	0	608	608	2.500	1	-10921639	252.405	138	52	1183	9339	267.469	2.000	0.462	0.596
1234	ID2471	2471	47	87.726	276.040	141.985	0	609	609	2.500	1	-10921639	241.541	133	64	1197	8937	250.657	2.000	0.464	0.611
1235	ID2472	2472	47	86.727	275.995	132.447	0	610	610	2.500	1	-10921639	252.784	147	64	1149	9353	262.878	2.000	0.450	0.597
1236	ID2475	2475	47	91.208	275.916	122.951	0	611	611	2.500	1	-10921639	243.081	135	57	1399	8994	271.615	2.000	0.461	0.565
1237	ID2478	2478	47	72.887	275.912	113.360	0	612	612	2.500	1	-10921639	216.892	139	55	987	8025	216.309	2.000	0.447	0.620
1238	ID2477	2477	47	68.232	275.803	103.850	0	613	613	2.500	1	-10921639	204.081	129	51	984	7551	197.263	2.000	0.421	0.613
1239	ID2481	2481	47	77.044	275.726	94.341	0	614	614	2.500	1	-10921639	228.703	127	54	956	8462	229.546	2.000	0.443	0.612
1240	ID2483	2483	47	83.109	275.661	84.762	0	615	615	2.500	1	-10921639	243.270	137	56	1098	9001	250.472	2.000	0.430	0.584
1241	ID2485	2485	47	73.005	275.561	75.257	0	616	616	2.500	1	-10921639	223.649	116	56	855	8275	218.810	2.000	0.445	0.630
1242	ID2487	2487	47	69.233	275.524	65.630	0	617	617	2.500	1	-10921639	214.973	123	38	838	7954	215.581	2.000	0.421	0.591
1243	ID2489	2489	47	70.842	275.435	56.101	0	618	618	2.500	1	-10921639	209.378	121	35	867	7747	211.019	2.000	0.468	0.633
1244	ID2491	2491	47	61.792	275.420	46.516	0	619	619	2.500	1	-10921639	185.973	108	27	732	6881	196.315	2.000	0.430	0.570
1245	ID2493	2493	47	58.970	275.329	37.019	0	620	620	2.500	1	-10921639	175.973	104	35	791	6511	172.384	2.000	0.440	0.624
1246	ID2495	2495	47	55.834	275.278	27.489	0	621	621	2.500	1	-10921639	169.324	101	39	704	6265	171.272	2.000	0.468	0.631
1247	ID2497	2497	47	67.453	275.167	17.951	0	622	622	2.500	1	-10921639	189.378	106	33	916	7007	194.018	2.000	0.460	0.615
1248	ID2498	2498	47	59.323	275.165	8.432	0	623	623	2.500	1	-10921639	192.514	120	45	752	7123	175.870	2.000	0.403	0.628
